año,provincia,rubro,genero,empleados,empresa,Superficie en km2,Población total,Densidad hab/km2
2019,Santa Fe,Servicios mineros y actividades relacionadas,Masculino,19,333,133249.0,3544908.0,26.6
2019,Santiago Del Estero,Minerales no clasificados previamente,Femenino,5,195,136934.0,1060906.0,7.7
2019,Santiago Del Estero,Minerales no clasificados previamente,Masculino,38,195,136934.0,1060906.0,7.7
2019,Santiago Del Estero,No metaliferos,Femenino,11,86,136934.0,1060906.0,7.7
2019,Santiago Del Estero,No metaliferos,Masculino,152,86,136934.0,1060906.0,7.7
2019,Santiago Del Estero,Rocas de aplicación,Femenino,3,356,136934.0,1060906.0,7.7
2019,Santiago Del Estero,Rocas de aplicación,Masculino,83,356,136934.0,1060906.0,7.7
2019,Santiago Del Estero,Servicios mineros y actividades relacionadas,Masculino,11,333,136934.0,1060906.0,7.7
2019,Tierra Del Fuego,Metalíferos,Femenino,1,54,,,
2019,Tierra Del Fuego,Metalíferos,Masculino,2,54,,,
2019,Tierra Del Fuego,No metaliferos,Femenino,5,86,,,
2019,Tierra Del Fuego,No metaliferos,Masculino,16,86,,,
2019,Tierra Del Fuego,Rocas de aplicación,Masculino,6,356,,,
2019,Tucuman,Metalíferos,Femenino,5,54,22592.0,1731820.0,76.7
2019,Tucuman,Metalíferos,Masculino,25,54,22592.0,1731820.0,76.7
2019,Tucuman,Minerales no clasificados previamente,Femenino,2,195,22592.0,1731820.0,76.7
2019,Tucuman,Minerales no clasificados previamente,Masculino,9,195,22592.0,1731820.0,76.7
2019,Tucuman,No metaliferos,Femenino,9,86,22592.0,1731820.0,76.7
2019,Tucuman,No metaliferos,Masculino,86,86,22592.0,1731820.0,76.7
2019,Tucuman,Rocas de aplicación,Femenino,2,356,22592.0,1731820.0,76.7
2019,Tucuman,Rocas de aplicación,Masculino,57,356,22592.0,1731820.0,76.7
2019,Tucuman,Servicios mineros y actividades relacionadas,Femenino,2,333,22592.0,1731820.0,76.7
2019,Tucuman,Servicios mineros y actividades relacionadas,Masculino,35,333,22592.0,1731820.0,76.7
2020,Buenos Aires,Combustibles-Producción,Femenino,6,4,305907.0,17523996.0,57.3
2020,Buenos Aires,Combustibles-Producción,Masculino,4,4,305907.0,17523996.0,57.3
2020,Buenos Aires,Litio,Masculino,1,20,305907.0,17523996.0,57.3
2020,Buenos Aires,Minerales no clasificados previamente,Femenino,10,186,305907.0,17523996.0,57.3
2020,Buenos Aires,Minerales no clasificados previamente,Masculino,117,186,305907.0,17523996.0,57.3
2020,Buenos Aires,No metaliferos,Femenino,87,85,305907.0,17523996.0,57.3
2020,Buenos Aires,No metaliferos,Masculino,534,85,305907.0,17523996.0,57.3
2020,Buenos Aires,Rocas de aplicación,Femenino,105,352,305907.0,17523996.0,57.3
2020,Buenos Aires,Rocas de aplicación,Masculino,1811,352,305907.0,17523996.0,57.3
2020,Buenos Aires,Servicios mineros y actividades relacionadas,Femenino,36,337,305907.0,17523996.0,57.3
2020,Buenos Aires,Servicios mineros y actividades relacionadas,Masculino,1238,337,305907.0,17523996.0,57.3
2020,CABA,Combustibles-Producción,Femenino,9,4,,,
2020,CABA,Combustibles-Producción,Masculino,20,4,,,
2020,CABA,Litio,Femenino,10,20,,,
2020,CABA,Litio,Masculino,11,20,,,
2020,CABA,Metalíferos,Femenino,101,52,,,
2020,CABA,Metalíferos,Masculino,144,52,,,
2020,CABA,Minerales no clasificados previamente,Femenino,6,186,,,
2020,CABA,Minerales no clasificados previamente,Masculino,48,186,,,
2020,CABA,No metaliferos,Femenino,59,85,,,
2020,CABA,No metaliferos,Masculino,116,85,,,
2020,CABA,Rocas de aplicación,Femenino,32,352,,,
2020,CABA,Rocas de aplicación,Masculino,484,352,,,
2020,CABA,Servicios mineros y actividades relacionadas,Femenino,13,337,,,
2020,CABA,Servicios mineros y actividades relacionadas,Masculino,133,337,,,
2020,Catamarca,Litio,Femenino,84,20,101486.0,429562.0,4.2
2020,Catamarca,Litio,Masculino,370,20,101486.0,429562.0,4.2
2020,Catamarca,Metalíferos,Femenino,57,52,101486.0,429562.0,4.2
2020,Catamarca,Metalíferos,Masculino,454,52,101486.0,429562.0,4.2
2020,Catamarca,Minerales no clasificados previamente,Femenino,15,186,101486.0,429562.0,4.2
2020,Catamarca,Minerales no clasificados previamente,Masculino,74,186,101486.0,429562.0,4.2
2020,Catamarca,No metaliferos,Femenino,1,85,101486.0,429562.0,4.2
2020,Catamarca,No metaliferos,Masculino,20,85,101486.0,429562.0,4.2
2020,Catamarca,Rocas de aplicación,Masculino,23,352,101486.0,429562.0,4.2
2020,Catamarca,Servicios mineros y actividades relacionadas,Femenino,2,337,101486.0,429562.0,4.2
2020,Catamarca,Servicios mineros y actividades relacionadas,Masculino,243,337,101486.0,429562.0,4.2
2020,Chaco,Combustibles-Producción,Masculino,6,4,99763.0,1129606.0,11.3
2020,Chaco,Rocas de aplicación,Femenino,3,352,99763.0,1129606.0,11.3
2020,Chaco,Rocas de aplicación,Masculino,39,352,99763.0,1129606.0,11.3
2020,Chubut,Metalíferos,Femenino,14,52,224302.0,592621.0,2.6
2020,Chubut,Metalíferos,Masculino,21,52,224302.0,592621.0,2.6
2020,Chubut,Minerales no clasificados previamente,Femenino,8,186,224302.0,592621.0,2.6
2020,Chubut,Minerales no clasificados previamente,Masculino,73,186,224302.0,592621.0,2.6
2020,Chubut,No metaliferos,Femenino,7,85,224302.0,592621.0,2.6
2020,Chubut,No metaliferos,Masculino,78,85,224302.0,592621.0,2.6
2020,Chubut,Rocas de aplicación,Femenino,26,352,224302.0,592621.0,2.6
2020,Chubut,Rocas de aplicación,Masculino,258,352,224302.0,592621.0,2.6
2020,Chubut,Servicios mineros y actividades relacionadas,Femenino,13,337,224302.0,592621.0,2.6
2020,Chubut,Servicios mineros y actividades relacionadas,Masculino,46,337,224302.0,592621.0,2.6
2020,Cordoba,Metalíferos,Femenino,26,52,,,
2020,Cordoba,Metalíferos,Masculino,245,52,,,
2020,Cordoba,Minerales no clasificados previamente,Femenino,13,186,,,
2020,Cordoba,Minerales no clasificados previamente,Masculino,159,186,,,
2020,Cordoba,No metaliferos,Femenino,7,85,,,
2020,Cordoba,No metaliferos,Masculino,47,85,,,
2020,Cordoba,Rocas de aplicación,Femenino,83,352,,,
2020,Cordoba,Rocas de aplicación,Masculino,1036,352,,,
2020,Cordoba,Servicios mineros y actividades relacionadas,Femenino,62,337,,,
2020,Cordoba,Servicios mineros y actividades relacionadas,Masculino,574,337,,,
2020,Corrientes,Minerales no clasificados previamente,Masculino,1,186,89123.0,1212696.0,13.6
2020,Corrientes,No metaliferos,Masculino,2,85,89123.0,1212696.0,13.6
2020,Corrientes,Rocas de aplicación,Femenino,10,352,89123.0,1212696.0,13.6
2020,Corrientes,Rocas de aplicación,Masculino,126,352,89123.0,1212696.0,13.6
2020,Corrientes,Servicios mineros y actividades relacionadas,Masculino,1,337,89123.0,1212696.0,13.6
2020,Entre Rios,Minerales no clasificados previamente,Femenino,1,186,,,
2020,Entre Rios,Minerales no clasificados previamente,Masculino,26,186,,,
2020,Entre Rios,No metaliferos,Femenino,1,85,,,
2020,Entre Rios,No metaliferos,Masculino,81,85,,,
2020,Entre Rios,Rocas de aplicación,Femenino,21,352,,,
2020,Entre Rios,Rocas de aplicación,Masculino,232,352,,,
2020,Entre Rios,Servicios mineros y actividades relacionadas,Femenino,1,337,,,
2020,Entre Rios,Servicios mineros y actividades relacionadas,Masculino,69,337,,,
2020,Formosa,Rocas de aplicación,Femenino,10,352,75488.0,607419.0,8.0
2020,Formosa,Rocas de aplicación,Masculino,38,352,75488.0,607419.0,8.0
2020,Formosa,Servicios mineros y actividades relacionadas,Masculino,1,337,75488.0,607419.0,8.0
2020,Jujuy,Litio,Femenino,132,20,53244.0,811611.0,15.2
2020,Jujuy,Litio,Masculino,656,20,53244.0,811611.0,15.2
2020,Jujuy,Metalíferos,Femenino,159,52,53244.0,811611.0,15.2
2020,Jujuy,Metalíferos,Masculino,1305,52,53244.0,811611.0,15.2
2020,Jujuy,Minerales no clasificados previamente,Femenino,2,186,53244.0,811611.0,15.2
2020,Jujuy,Minerales no clasificados previamente,Masculino,36,186,53244.0,811611.0,15.2
2020,Jujuy,No metaliferos,Femenino,9,85,53244.0,811611.0,15.2
2020,Jujuy,No metaliferos,Masculino,115,85,53244.0,811611.0,15.2
2020,Jujuy,Rocas de aplicación,Femenino,1,352,53244.0,811611.0,15.2
2020,Jujuy,Rocas de aplicación,Masculino,1,352,53244.0,811611.0,15.2
2020,Jujuy,Servicios mineros y actividades relacionadas,Femenino,31,337,53244.0,811611.0,15.2
2020,Jujuy,Servicios mineros y actividades relacionadas,Masculino,362,337,53244.0,811611.0,15.2
2020,La Pampa,Minerales no clasificados previamente,Femenino,1,186,143493.0,361859.0,2.5
2020,La Pampa,Minerales no clasificados previamente,Masculino,1,186,143493.0,361859.0,2.5
2020,La Pampa,No metaliferos,Femenino,27,85,143493.0,361859.0,2.5
2020,La Pampa,No metaliferos,Masculino,286,85,143493.0,361859.0,2.5
2020,La Pampa,Rocas de aplicación,Femenino,1,352,143493.0,361859.0,2.5
2020,La Pampa,Rocas de aplicación,Masculino,17,352,143493.0,361859.0,2.5
2020,La Pampa,Servicios mineros y actividades relacionadas,Femenino,1,337,143493.0,361859.0,2.5
2020,La Pampa,Servicios mineros y actividades relacionadas,Masculino,89,337,143493.0,361859.0,2.5
2020,La Rioja,Minerales no clasificados previamente,Masculino,4,186,91494.0,383865.0,4.2
2020,La Rioja,No metaliferos,Femenino,16,85,91494.0,383865.0,4.2
2020,La Rioja,No metaliferos,Masculino,65,85,91494.0,383865.0,4.2
2020,La Rioja,Rocas de aplicación,Masculino,3,352,91494.0,383865.0,4.2
2020,La Rioja,Servicios mineros y actividades relacionadas,Femenino,6,337,91494.0,383865.0,4.2
2020,La Rioja,Servicios mineros y actividades relacionadas,Masculino,26,337,91494.0,383865.0,4.2
2020,Mendoza,Combustibles-Producción,Femenino,2,4,149069.0,2043540.0,13.7
2020,Mendoza,Combustibles-Producción,Masculino,65,4,149069.0,2043540.0,13.7
2020,Mendoza,Litio,Femenino,1,20,149069.0,2043540.0,13.7
2020,Mendoza,Litio,Masculino,5,20,149069.0,2043540.0,13.7
2020,Mendoza,Metalíferos,Femenino,1,52,149069.0,2043540.0,13.7
2020,Mendoza,Metalíferos,Masculino,12,52,149069.0,2043540.0,13.7
2020,Mendoza,Minerales no clasificados previamente,Femenino,8,186,149069.0,2043540.0,13.7
2020,Mendoza,Minerales no clasificados previamente,Masculino,51,186,149069.0,2043540.0,13.7
2020,Mendoza,No metaliferos,Femenino,14,85,149069.0,2043540.0,13.7
2020,Mendoza,No metaliferos,Masculino,126,85,149069.0,2043540.0,13.7
2020,Mendoza,Rocas de aplicación,Femenino,3,352,149069.0,2043540.0,13.7
2020,Mendoza,Rocas de aplicación,Masculino,100,352,149069.0,2043540.0,13.7
2020,Mendoza,Servicios mineros y actividades relacionadas,Femenino,18,337,149069.0,2043540.0,13.7
2020,Mendoza,Servicios mineros y actividades relacionadas,Masculino,299,337,149069.0,2043540.0,13.7
2020,Misiones,Minerales no clasificados previamente,Femenino,6,186,29911.0,1278873.0,42.8
2020,Misiones,Minerales no clasificados previamente,Masculino,42,186,29911.0,1278873.0,42.8
2020,Misiones,No metaliferos,Masculino,4,85,29911.0,1278873.0,42.8
2020,Misiones,Rocas de aplicación,Femenino,4,352,29911.0,1278873.0,42.8
2020,Misiones,Rocas de aplicación,Masculino,128,352,29911.0,1278873.0,42.8
2020,Misiones,Servicios mineros y actividades relacionadas,Masculino,3,337,29911.0,1278873.0,42.8
2020,Neuquen,Metalíferos,Femenino,27,52,,,
2020,Neuquen,Metalíferos,Masculino,52,52,,,
2020,Neuquen,Minerales no clasificados previamente,Femenino,22,186,,,
2020,Neuquen,Minerales no clasificados previamente,Masculino,116,186,,,
2020,Neuquen,No metaliferos,Femenino,8,85,,,
2020,Neuquen,No metaliferos,Masculino,70,85,,,
2020,Neuquen,Rocas de aplicación,Femenino,12,352,,,
2020,Neuquen,Rocas de aplicación,Masculino,70,352,,,
2020,Neuquen,Servicios mineros y actividades relacionadas,Femenino,12,337,,,
2020,Neuquen,Servicios mineros y actividades relacionadas,Masculino,233,337,,,
2020,Rio Negro,Metalíferos,Femenino,11,52,,,
2020,Rio Negro,Metalíferos,Masculino,57,52,,,
2020,Rio Negro,Minerales no clasificados previamente,Femenino,7,186,,,
2020,Rio Negro,Minerales no clasificados previamente,Masculino,74,186,,,
2020,Rio Negro,No metaliferos,Femenino,21,85,,,
2020,Rio Negro,No metaliferos,Masculino,276,85,,,
2020,Rio Negro,Rocas de aplicación,Femenino,6,352,,,
2020,Rio Negro,Rocas de aplicación,Masculino,90,352,,,
2020,Rio Negro,Servicios mineros y actividades relacionadas,Femenino,1,337,,,
2020,Rio Negro,Servicios mineros y actividades relacionadas,Masculino,33,337,,,
2020,Salta,Litio,Femenino,98,20,155341.0,1441351.0,9.3
2020,Salta,Litio,Masculino,360,20,155341.0,1441351.0,9.3
2020,Salta,Metalíferos,Femenino,69,52,155341.0,1441351.0,9.3
2020,Salta,Metalíferos,Masculino,419,52,155341.0,1441351.0,9.3
2020,Salta,Minerales no clasificados previamente,Femenino,21,186,155341.0,1441351.0,9.3
2020,Salta,Minerales no clasificados previamente,Masculino,99,186,155341.0,1441351.0,9.3
2020,Salta,No metaliferos,Femenino,47,85,155341.0,1441351.0,9.3
2020,Salta,No metaliferos,Masculino,357,85,155341.0,1441351.0,9.3
2020,Salta,Rocas de aplicación,Femenino,5,352,155341.0,1441351.0,9.3
2020,Salta,Rocas de aplicación,Masculino,111,352,155341.0,1441351.0,9.3
2020,Salta,Servicios mineros y actividades relacionadas,Femenino,61,337,155341.0,1441351.0,9.3
2020,Salta,Servicios mineros y actividades relacionadas,Masculino,726,337,155341.0,1441351.0,9.3
2020,San Juan,Metalíferos,Femenino,129,52,88296.0,822853.0,9.3
2020,San Juan,Metalíferos,Masculino,2197,52,88296.0,822853.0,9.3
2020,San Juan,Minerales no clasificados previamente,Femenino,15,186,88296.0,822853.0,9.3
2020,San Juan,Minerales no clasificados previamente,Masculino,114,186,88296.0,822853.0,9.3
2020,San Juan,No metaliferos,Femenino,9,85,88296.0,822853.0,9.3
2020,San Juan,No metaliferos,Masculino,182,85,88296.0,822853.0,9.3
2020,San Juan,Rocas de aplicación,Femenino,2,352,88296.0,822853.0,9.3
2020,San Juan,Rocas de aplicación,Masculino,43,352,88296.0,822853.0,9.3
2020,San Juan,Servicios mineros y actividades relacionadas,Femenino,92,337,88296.0,822853.0,9.3
2020,San Juan,Servicios mineros y actividades relacionadas,Masculino,1041,337,88296.0,822853.0,9.3
2020,San Luis,Minerales no clasificados previamente,Masculino,41,186,75347.0,542069.0,7.2
2020,San Luis,No metaliferos,Femenino,3,85,75347.0,542069.0,7.2
2020,San Luis,No metaliferos,Masculino,65,85,75347.0,542069.0,7.2
2020,San Luis,Rocas de aplicación,Femenino,1,352,75347.0,542069.0,7.2
2020,San Luis,Rocas de aplicación,Masculino,56,352,75347.0,542069.0,7.2
2020,San Luis,Servicios mineros y actividades relacionadas,Femenino,3,337,75347.0,542069.0,7.2
2020,San Luis,Servicios mineros y actividades relacionadas,Masculino,208,337,75347.0,542069.0,7.2
2020,Santa Cruz,Combustibles-Producción,Femenino,178,4,244458.0,337226.0,1.4
2020,Santa Cruz,Combustibles-Producción,Masculino,1949,4,244458.0,337226.0,1.4
2020,Santa Cruz,Metalíferos,Femenino,364,52,244458.0,337226.0,1.4
2020,Santa Cruz,Metalíferos,Masculino,5844,52,244458.0,337226.0,1.4
2020,Santa Cruz,Minerales no clasificados previamente,Femenino,5,186,244458.0,337226.0,1.4
2020,Santa Cruz,Minerales no clasificados previamente,Masculino,40,186,244458.0,337226.0,1.4
2020,Santa Cruz,No metaliferos,Femenino,1,85,244458.0,337226.0,1.4
2020,Santa Cruz,No metaliferos,Masculino,6,85,244458.0,337226.0,1.4
2020,Santa Cruz,Rocas de aplicación,Masculino,7,352,244458.0,337226.0,1.4
2020,Santa Cruz,Servicios mineros y actividades relacionadas,Femenino,30,337,244458.0,337226.0,1.4
2020,Santa Cruz,Servicios mineros y actividades relacionadas,Masculino,325,337,244458.0,337226.0,1.4
2020,Santa Fe,Metalíferos,Femenino,2,52,133249.0,3544908.0,26.6
2020,Santa Fe,Metalíferos,Masculino,13,52,133249.0,3544908.0,26.6
2020,Santa Fe,Minerales no clasificados previamente,Masculino,1,186,133249.0,3544908.0,26.6
2020,Santa Fe,No metaliferos,Femenino,2,85,133249.0,3544908.0,26.6
2020,Santa Fe,No metaliferos,Masculino,30,85,133249.0,3544908.0,26.6
2020,Santa Fe,Rocas de aplicación,Femenino,46,352,133249.0,3544908.0,26.6
2020,Santa Fe,Rocas de aplicación,Masculino,351,352,133249.0,3544908.0,26.6
2020,Santa Fe,Servicios mineros y actividades relacionadas,Femenino,2,337,133249.0,3544908.0,26.6
2020,Santa Fe,Servicios mineros y actividades relacionadas,Masculino,18,337,133249.0,3544908.0,26.6
2020,Santiago Del Estero,Minerales no clasificados previamente,Femenino,5,186,136934.0,1060906.0,7.7
2020,Santiago Del Estero,Minerales no clasificados previamente,Masculino,47,186,136934.0,1060906.0,7.7
2020,Santiago Del Estero,No metaliferos,Femenino,10,85,136934.0,1060906.0,7.7
2020,Santiago Del Estero,No metaliferos,Masculino,140,85,136934.0,1060906.0,7.7
2020,Santiago Del Estero,Rocas de aplicación,Femenino,3,352,136934.0,1060906.0,7.7
2020,Santiago Del Estero,Rocas de aplicación,Masculino,76,352,136934.0,1060906.0,7.7
2020,Santiago Del Estero,Servicios mineros y actividades relacionadas,Femenino,1,337,136934.0,1060906.0,7.7
2020,Santiago Del Estero,Servicios mineros y actividades relacionadas,Masculino,34,337,136934.0,1060906.0,7.7
2020,Tierra Del Fuego,Metalíferos,Femenino,1,52,,,
2020,Tierra Del Fuego,Metalíferos,Masculino,2,52,,,
2020,Tierra Del Fuego,No metaliferos,Femenino,4,85,,,
2020,Tierra Del Fuego,No metaliferos,Masculino,16,85,,,
2020,Tierra Del Fuego,Rocas de aplicación,Masculino,4,352,,,
2020,Tucuman,Metalíferos,Femenino,5,52,22592.0,1731820.0,76.7
2020,Tucuman,Metalíferos,Masculino,23,52,22592.0,1731820.0,76.7
2020,Tucuman,Minerales no clasificados previamente,Femenino,2,186,22592.0,1731820.0,76.7
2020,Tucuman,Minerales no clasificados previamente,Masculino,6,186,22592.0,1731820.0,76.7
2020,Tucuman,No metaliferos,Femenino,9,85,22592.0,1731820.0,76.7
2020,Tucuman,No metaliferos,Masculino,92,85,22592.0,1731820.0,76.7
2020,Tucuman,Rocas de aplicación,Femenino,2,352,22592.0,1731820.0,76.7
2020,Tucuman,Rocas de aplicación,Masculino,55,352,22592.0,1731820.0,76.7
2020,Tucuman,Servicios mineros y actividades relacionadas,Femenino,2,337,22592.0,1731820.0,76.7
2020,Tucuman,Servicios mineros y actividades relacionadas,Masculino,33,337,22592.0,1731820.0,76.7
2021,Buenos Aires,Combustibles-Producción,Femenino,15,4,305907.0,17523996.0,57.3
2021,Buenos Aires,Combustibles-Producción,Masculino,10,4,305907.0,17523996.0,57.3
2021,Buenos Aires,Litio,Masculino,1,20,305907.0,17523996.0,57.3
2021,Buenos Aires,Metalíferos,Femenino,3,52,305907.0,17523996.0,57.3
2021,Buenos Aires,Metalíferos,Masculino,1,52,305907.0,17523996.0,57.3
2021,Buenos Aires,Minerales no clasificados previamente,Femenino,8,187,305907.0,17523996.0,57.3
2021,Buenos Aires,Minerales no clasificados previamente,Masculino,118,187,305907.0,17523996.0,57.3
2021,Buenos Aires,No metaliferos,Femenino,92,83,305907.0,17523996.0,57.3
2021,Buenos Aires,No metaliferos,Masculino,554,83,305907.0,17523996.0,57.3
2021,Buenos Aires,Rocas de aplicación,Femenino,109,356,305907.0,17523996.0,57.3
2021,Buenos Aires,Rocas de aplicación,Masculino,1933,356,305907.0,17523996.0,57.3
2021,Buenos Aires,Servicios mineros y actividades relacionadas,Femenino,36,339,305907.0,17523996.0,57.3
2021,Buenos Aires,Servicios mineros y actividades relacionadas,Masculino,1211,339,305907.0,17523996.0,57.3
2021,CABA,Combustibles-Producción,Femenino,9,4,,,
2021,CABA,Combustibles-Producción,Masculino,19,4,,,
2021,CABA,Litio,Femenino,3,20,,,
2021,CABA,Litio,Masculino,8,20,,,
2021,CABA,Metalíferos,Femenino,106,52,,,
2021,CABA,Metalíferos,Masculino,140,52,,,
2021,CABA,Minerales no clasificados previamente,Femenino,8,187,,,
2021,CABA,Minerales no clasificados previamente,Masculino,42,187,,,
